,Unnamed: 0,pathname,class,mode
68,68,currencyDataset/1000_back/IMG20211229001352.jpg,1000_back,train
252,252,currencyDataset/1000_front/IMG20211228225210.jpg,1000_front,train
703,703,currencyDataset/100_back/IMG20220215121607.jpg,100_back,train
3226,3226,currencyDataset/50_back/IMG20211228003520.jpg,50_back,train
2189,2189,currencyDataset/5000_back/IMG20220208015046.jpg,5000_back,train
214,214,currencyDataset/1000_back/IMG20220218160822.jpg,1000_back,train
3045,3045,currencyDataset/500_front/IMG20211229231816.jpg,500_front,train
3267,3267,currencyDataset/50_back/IMG20211228012027.jpg,50_back,train
447,447,currencyDataset/1000_front/IMG20220218160611.jpg,1000_front,train
2391,2391,currencyDataset/5000_front/IMG20211228013846.jpg,5000_front,train
1387,1387,currencyDataset/10_front/IMG20211228230829.jpg,10_front,train
121,121,currencyDataset/1000_back/IMG20211229234156.jpg,1000_back,train
2135,2135,currencyDataset/5000_back/IMG20211228013450.jpg,5000_back,train
1308,1308,currencyDataset/10_front/IMG20211228223331.jpg,10_front,train
553,553,currencyDataset/100_back/IMG20211229003142.jpg,100_back,train
2671,2671,currencyDataset/500_back/IMG20211228222957.jpg,500_back,train
1099,1099,currencyDataset/10_back/IMG20211228231113.jpg,10_back,train
1372,1372,currencyDataset/10_front/IMG20211228230735.jpg,10_front,train
789,789,currencyDataset/100_front/IMG20211228232525.jpg,100_front,train
2329,2329,currencyDataset/5000_back/IMG20220218163140.jpg,5000_back,train
201,201,currencyDataset/1000_back/IMG20220212173224.jpg,1000_back,train
1046,1046,currencyDataset/10_back/IMG20211228223832.jpg,10_back,train
2353,2353,currencyDataset/5000_front/IMG20211228012512.jpg,5000_front,train
1059,1059,currencyDataset/10_back/IMG20211228230235.jpg,10_back,train
2586,2586,currencyDataset/5000_front/IMG20220218162852.jpg,5000_front,train
3181,3181,currencyDataset/50_back/IMG20211228002152.jpg,50_back,train
2570,2570,currencyDataset/5000_front/IMG20220218162608.jpg,5000_front,train
1610,1610,currencyDataset/20_back/IMG20211228120115.jpg,20_back,train
2675,2675,currencyDataset/500_back/IMG20211228223014.jpg,500_back,train
1258,1258,currencyDataset/10_back/IMG20220215122722.jpg,10_back,train
2521,2521,currencyDataset/5000_front/IMG20220212170017.jpg,5000_front,train
2032,2032,currencyDataset/20_front/IMG20220215115725.jpg,20_front,train
3404,3404,currencyDataset/50_front/IMG20211228000159.jpg,50_front,train
13,13,currencyDataset/1000_back/IMG20211228225527.jpg,1000_back,train
725,725,currencyDataset/100_back/IMG20220218164137.jpg,100_back,train
2404,2404,currencyDataset/5000_front/IMG20211228013942.jpg,5000_front,train
631,631,currencyDataset/100_back/IMG20220209113038.jpg,100_back,train
3311,3311,currencyDataset/50_back/IMG20220209120551.jpg,50_back,train
2983,2983,currencyDataset/500_front/IMG20211228224546.jpg,500_front,train
2361,2361,currencyDataset/5000_front/IMG20211228012604.jpg,5000_front,train
1176,1176,currencyDataset/10_back/IMG20211230000733.jpg,10_back,train
2705,2705,currencyDataset/500_back/IMG20211228224726.jpg,500_back,train
1963,1963,currencyDataset/20_front/IMG20211230001434.jpg,20_front,train
1502,1502,currencyDataset/10_front/IMG20220209113853.jpg,10_front,train
798,798,currencyDataset/100_front/IMG20211228232616.jpg,100_front,train
1944,1944,currencyDataset/20_front/IMG20211229225901.jpg,20_front,train
2237,2237,currencyDataset/5000_back/IMG20220209122137.jpg,5000_back,train
1458,1458,currencyDataset/10_front/IMG20211230000228.jpg,10_front,train
3492,3492,currencyDataset/50_front/IMG20211228005105.jpg,50_front,train
2782,2782,currencyDataset/500_back/IMG20211229232213.jpg,500_back,train
2399,2399,currencyDataset/5000_front/IMG20211228013925.jpg,5000_front,train
2044,2044,currencyDataset/20_front/IMG20220215115829.jpg,20_front,train
1114,1114,currencyDataset/10_back/IMG20211228231204.jpg,10_back,train
1722,1722,currencyDataset/20_back/IMG20211230001836.jpg,20_back,train
2019,2019,currencyDataset/20_front/IMG20220215115557.jpg,20_front,train
1797,1797,currencyDataset/20_back/IMG20220215120343.jpg,20_back,train
2582,2582,currencyDataset/5000_front/IMG20220218162834.jpg,5000_front,train
1758,1758,currencyDataset/20_back/IMG20220212163214.jpg,20_back,train
598,598,currencyDataset/100_back/IMG20211230002925.jpg,100_back,train
1639,1639,currencyDataset/20_back/IMG20211228222215.jpg,20_back,train
3452,3452,currencyDataset/50_front/IMG20211228002537.jpg,50_front,train
484,484,currencyDataset/100_back/IMG20211228220323.jpg,100_back,train
675,675,currencyDataset/100_back/IMG20220212164212.jpg,100_back,train
550,550,currencyDataset/100_back/IMG20211229003133.jpg,100_back,train
515,515,currencyDataset/100_back/IMG20211228232953.jpg,100_back,train
3606,3606,currencyDataset/50_front/IMG20220212164932.jpg,50_front,train
3112,3112,currencyDataset/500_front/IMG20220218161804.jpg,500_front,train
561,561,currencyDataset/100_back/IMG20211229232937.jpg,100_back,train
2650,2650,currencyDataset/500_back/IMG20211228122747.jpg,500_back,train
780,780,currencyDataset/100_front/IMG20211228232441.jpg,100_front,train
1882,1882,currencyDataset/20_front/IMG20211228221422.jpg,20_front,train
207,207,currencyDataset/1000_back/IMG20220218160750.jpg,1000_back,train
1057,1057,currencyDataset/10_back/IMG20211228230229.jpg,10_back,train
1363,1363,currencyDataset/10_front/IMG20211228230659.jpg,10_front,train
3133,3133,currencyDataset/50_back/IMG20211227235450.jpg,50_back,train
3063,3063,currencyDataset/500_front/IMG20211229234439.jpg,500_front,train
676,676,currencyDataset/100_back/IMG20220215121348.jpg,100_back,train
1054,1054,currencyDataset/10_back/IMG20211228223900.jpg,10_back,train
2130,2130,currencyDataset/5000_back/IMG20211228013428.jpg,5000_back,train
2366,2366,currencyDataset/5000_front/IMG20211228012651.jpg,5000_front,train
3042,3042,currencyDataset/500_front/IMG20211229231804.jpg,500_front,train
7,7,currencyDataset/1000_back/IMG20211228225510.jpg,1000_back,train
3074,3074,currencyDataset/500_front/IMG20211229234532.jpg,500_front,train
653,653,currencyDataset/100_back/IMG20220212164010.jpg,100_back,train
2457,2457,currencyDataset/5000_front/IMG20220208014806.jpg,5000_front,train
2072,2072,currencyDataset/20_front/IMG20220218165032.jpg,20_front,train
2239,2239,currencyDataset/5000_back/IMG20220209122142.jpg,5000_back,train
1064,1064,currencyDataset/10_back/IMG20211228230254.jpg,10_back,train
20,20,currencyDataset/1000_back/IMG20211228225554.jpg,1000_back,train
878,878,currencyDataset/100_front/IMG20211230002614.jpg,100_front,train
2616,2616,currencyDataset/500_back/IMG20211228104942.jpg,500_back,train
1880,1880,currencyDataset/20_front/IMG20211228221413.jpg,20_front,train
2649,2649,currencyDataset/500_back/IMG20211228122742.jpg,500_back,train
3017,3017,currencyDataset/500_front/IMG20211229231629.jpg,500_front,train
1586,1586,currencyDataset/20_back/IMG20211228115718.jpg,20_back,train
270,270,currencyDataset/1000_front/IMG20211228231413.jpg,1000_front,train
355,355,currencyDataset/1000_front/IMG20211229233923.jpg,1000_front,train
3194,3194,currencyDataset/50_back/IMG20211228002306.jpg,50_back,train
3151,3151,currencyDataset/50_back/IMG20211228000624.jpg,50_back,train
999,999,currencyDataset/100_front/IMG20220218163738.jpg,100_front,train
374,374,currencyDataset/1000_front/IMG20211229235406.jpg,1000_front,train
3568,3568,currencyDataset/50_front/IMG20220209120250.jpg,50_front,train
1757,1757,currencyDataset/20_back/IMG20220212163207.jpg,20_back,train
1228,1228,currencyDataset/10_back/IMG20220209114333.jpg,10_back,train
1429,1429,currencyDataset/10_front/IMG20211229230654.jpg,10_front,train
2729,2729,currencyDataset/500_back/IMG20211228224855.jpg,500_back,train
3419,3419,currencyDataset/50_front/IMG20211228000951.jpg,50_front,train
2843,2843,currencyDataset/500_back/IMG20220218162019.jpg,500_back,train
1854,1854,currencyDataset/20_front/IMG20211228115152.jpg,20_front,train
2732,2732,currencyDataset/500_back/IMG20211228233558.jpg,500_back,train
1451,1451,currencyDataset/10_front/IMG20211230000205.jpg,10_front,train
1533,1533,currencyDataset/10_front/IMG20220215122226.jpg,10_front,train
1309,1309,currencyDataset/10_front/IMG20211228223334.jpg,10_front,train
1563,1563,currencyDataset/10_front/IMG20220218170041.jpg,10_front,train
49,49,currencyDataset/1000_back/IMG20211228231930.jpg,1000_back,train
870,870,currencyDataset/100_front/IMG20211229232817.jpg,100_front,train
2034,2034,currencyDataset/20_front/IMG20220215115729.jpg,20_front,train
216,216,currencyDataset/1000_back/IMG20220218160851.jpg,1000_back,train
753,753,currencyDataset/100_front/IMG20211228215521.jpg,100_front,train
2204,2204,currencyDataset/5000_back/IMG20220208015154.jpg,5000_back,train
395,395,currencyDataset/1000_front/IMG20220209114700.jpg,1000_front,train
2421,2421,currencyDataset/5000_front/IMG20211228234548.jpg,5000_front,train
1528,1528,currencyDataset/10_front/IMG20220215122147.jpg,10_front,train
610,610,currencyDataset/100_back/IMG20211230003023.jpg,100_back,train
1019,1019,currencyDataset/100_front/IMG20220218163952.jpg,100_front,train
2268,2268,currencyDataset/5000_back/IMG20220212170539.jpg,5000_back,train
2439,2439,currencyDataset/5000_front/IMG20211228235118.jpg,5000_front,train
2346,2346,currencyDataset/5000_front/IMG20211228012346.jpg,5000_front,train
1519,1519,currencyDataset/10_front/IMG20220215121938.jpg,10_front,train
1134,1134,currencyDataset/10_back/IMG20211229002341.jpg,10_back,train
746,746,currencyDataset/100_front/IMG20211228215442.jpg,100_front,train
1212,1212,currencyDataset/10_back/IMG20220209114202.jpg,10_back,train
2359,2359,currencyDataset/5000_front/IMG20211228012558.jpg,5000_front,train
2219,2219,currencyDataset/5000_back/IMG20220209121926.jpg,5000_back,train
664,664,currencyDataset/100_back/IMG20220212164118.jpg,100_back,train
1552,1552,currencyDataset/10_front/IMG20220218165841.jpg,10_front,train
2108,2108,currencyDataset/5000_back/IMG20211228013058.jpg,5000_back,train
3271,3271,currencyDataset/50_back/IMG20211228012045.jpg,50_back,train
269,269,currencyDataset/1000_front/IMG20211228231409.jpg,1000_front,train
2033,2033,currencyDataset/20_front/IMG20220215115727.jpg,20_front,train
2456,2456,currencyDataset/5000_front/IMG20220208014801.jpg,5000_front,train
3027,3027,currencyDataset/500_front/IMG20211229231658.jpg,500_front,train
2722,2722,currencyDataset/500_back/IMG20211228224835.jpg,500_back,train
2661,2661,currencyDataset/500_back/IMG20211228122848.jpg,500_back,train
3130,3130,currencyDataset/50_back/IMG20211227235359.jpg,50_back,train
1540,1540,currencyDataset/10_front/IMG20220215122401.jpg,10_front,train
2752,2752,currencyDataset/500_back/IMG20211228233717.jpg,500_back,train
718,718,currencyDataset/100_back/IMG20220218164051.jpg,100_back,train
2967,2967,currencyDataset/500_front/IMG20211228224411.jpg,500_front,train
841,841,currencyDataset/100_front/IMG20211229002847.jpg,100_front,train
902,902,currencyDataset/100_front/IMG20220209112443.jpg,100_front,train
420,420,currencyDataset/1000_front/IMG20220209114853.jpg,1000_front,train
1904,1904,currencyDataset/20_front/IMG20211228233950.jpg,20_front,train
3186,3186,currencyDataset/50_back/IMG20211228002218.jpg,50_back,train
2011,2011,currencyDataset/20_front/IMG20220212162759.jpg,20_front,train
1065,1065,currencyDataset/10_back/IMG20211228230300.jpg,10_back,train
1874,1874,currencyDataset/20_front/IMG20211228221348.jpg,20_front,train
670,670,currencyDataset/100_back/IMG20220212164149.jpg,100_back,train
1651,1651,currencyDataset/20_back/IMG20211229000509.jpg,20_back,train
3333,3333,currencyDataset/50_back/IMG20220209120746.jpg,50_back,train
1069,1069,currencyDataset/10_back/IMG20211228230320.jpg,10_back,train
2409,2409,currencyDataset/5000_front/IMG20211228234455.jpg,5000_front,train
3600,3600,currencyDataset/50_front/IMG20220212164838.jpg,50_front,train
615,615,currencyDataset/100_back/IMG20211230003042.jpg,100_back,train
3254,3254,currencyDataset/50_back/IMG20211228011914.jpg,50_back,train
2325,2325,currencyDataset/5000_back/IMG20220218163124.jpg,5000_back,train
2159,2159,currencyDataset/5000_back/IMG20211228234917.jpg,5000_back,train
2322,2322,currencyDataset/5000_back/IMG20220218163112.jpg,5000_back,train
3223,3223,currencyDataset/50_back/IMG20211228003450.jpg,50_back,train
2868,2868,currencyDataset/500_front/IMG20211228104025.jpg,500_front,train
2677,2677,currencyDataset/500_back/IMG20211228223021.jpg,500_back,train
1754,1754,currencyDataset/20_back/IMG20220212163150.jpg,20_back,train
2651,2651,currencyDataset/500_back/IMG20211228122750.jpg,500_back,train
624,624,currencyDataset/100_back/IMG20220209112954.jpg,100_back,train
313,313,currencyDataset/1000_front/IMG20211229001100.jpg,1000_front,train
2744,2744,currencyDataset/500_back/IMG20211228233646.jpg,500_back,train
2112,2112,currencyDataset/5000_back/IMG20211228013304.jpg,5000_back,train
2664,2664,currencyDataset/500_back/IMG20211228122858.jpg,500_back,train
2045,2045,currencyDataset/20_front/IMG20220215115832.jpg,20_front,train
1873,1873,currencyDataset/20_front/IMG20211228221346.jpg,20_front,train
2501,2501,currencyDataset/5000_front/IMG20220212165641.jpg,5000_front,train
2371,2371,currencyDataset/5000_front/IMG20211228013658.jpg,5000_front,train
461,461,currencyDataset/1000_front/IMG20220218160724.jpg,1000_front,train
3243,3243,currencyDataset/50_back/IMG20211228003811.jpg,50_back,train
2203,2203,currencyDataset/5000_back/IMG20220208015147.jpg,5000_back,train
978,978,currencyDataset/100_front/IMG20220215120952.jpg,100_front,train
2899,2899,currencyDataset/500_front/IMG20211228122023.jpg,500_front,train
3570,3570,currencyDataset/50_front/IMG20220209120312.jpg,50_front,train
3162,3162,currencyDataset/50_back/IMG20211228001340.jpg,50_back,train
1796,1796,currencyDataset/20_back/IMG20220215120341.jpg,20_back,train
1558,1558,currencyDataset/10_front/IMG20220218170009.jpg,10_front,train
846,846,currencyDataset/100_front/IMG20211229232511.jpg,100_front,train
2911,2911,currencyDataset/500_front/IMG20211228122252.jpg,500_front,train
840,840,currencyDataset/100_front/IMG20211229002844.jpg,100_front,train
1476,1476,currencyDataset/10_front/IMG20211230000521.jpg,10_front,train
3362,3362,currencyDataset/50_back/IMG20220212165430.jpg,50_back,train
2718,2718,currencyDataset/500_back/IMG20211228224824.jpg,500_back,train
2995,2995,currencyDataset/500_front/IMG20211228233235.jpg,500_front,train
2611,2611,currencyDataset/500_back/IMG20211228104924.jpg,500_back,train
2824,2824,currencyDataset/500_back/IMG20220218161838.jpg,500_back,train
3178,3178,currencyDataset/50_back/IMG20211228002123.jpg,50_back,train
457,457,currencyDataset/1000_front/IMG20220218160701.jpg,1000_front,train
1187,1187,currencyDataset/10_back/IMG20211230000817.jpg,10_back,train
2215,2215,currencyDataset/5000_back/IMG20220209121903.jpg,5000_back,train
2569,2569,currencyDataset/5000_front/IMG20220218162604.jpg,5000_front,train
1971,1971,currencyDataset/20_front/IMG20211230001523.jpg,20_front,train
3008,3008,currencyDataset/500_front/IMG20211228233350.jpg,500_front,train
1592,1592,currencyDataset/20_back/IMG20211228115744.jpg,20_back,train
218,218,currencyDataset/1000_back/IMG20220218160904.jpg,1000_back,train
1991,1991,currencyDataset/20_front/IMG20220212162452.jpg,20_front,train
2169,2169,currencyDataset/5000_back/IMG20211228234949.jpg,5000_back,train
2592,2592,currencyDataset/5000_front/IMG20220218162917.jpg,5000_front,train
823,823,currencyDataset/100_front/IMG20211229002738.jpg,100_front,train
2933,2933,currencyDataset/500_front/IMG20211228222507.jpg,500_front,train
3070,3070,currencyDataset/500_front/IMG20211229234511.jpg,500_front,train
1194,1194,currencyDataset/10_back/IMG20211230000853.jpg,10_back,train
400,400,currencyDataset/1000_front/IMG20220209114720.jpg,1000_front,train
1128,1128,currencyDataset/10_back/IMG20211229002319.jpg,10_back,train
876,876,currencyDataset/100_front/IMG20211230002607.jpg,100_front,train
3361,3361,currencyDataset/50_back/IMG20220212165344.jpg,50_back,train
3503,3503,currencyDataset/50_front/IMG20211228005154.jpg,50_front,train
3444,3444,currencyDataset/50_front/IMG20211228001929.jpg,50_front,train
1824,1824,currencyDataset/20_back/IMG20220218165315.jpg,20_back,train
3173,3173,currencyDataset/50_back/IMG20211228001446.jpg,50_back,train
3318,3318,currencyDataset/50_back/IMG20220209120620.jpg,50_back,train
2880,2880,currencyDataset/500_front/IMG20211228104416.jpg,500_front,train
565,565,currencyDataset/100_back/IMG20211229232950.jpg,100_back,train
2394,2394,currencyDataset/5000_front/IMG20211228013856.jpg,5000_front,train
324,324,currencyDataset/1000_front/IMG20211229001216.jpg,1000_front,train
827,827,currencyDataset/100_front/IMG20211229002752.jpg,100_front,train
462,462,currencyDataset/1000_front/IMG20220218160735.jpg,1000_front,train
3132,3132,currencyDataset/50_back/IMG20211227235408.jpg,50_back,train
2689,2689,currencyDataset/500_back/IMG20211228223120.jpg,500_back,train
29,29,currencyDataset/1000_back/IMG20211228225620.jpg,1000_back,train
3589,3589,currencyDataset/50_front/IMG20220212164653.jpg,50_front,train
1733,1733,currencyDataset/20_back/IMG20211230001940.jpg,20_back,train
